Time;Voltage;Current;Power;
19:18:52 12/06/2024;5.06;0.501;2.535;
19:18:53 12/06/2024;5.06;0.507;2.565;
19:18:53 12/06/2024;5.06;0.506;2.560;
19:18:54 12/06/2024;5.06;0.508;2.570;
19:18:54 12/06/2024;5.06;0.499;2.524;
19:18:55 12/06/2024;5.06;0.503;2.545;
19:18:55 12/06/2024;5.06;0.505;2.555;
19:18:56 12/06/2024;5.06;0.506;2.560;
19:18:56 12/06/2024;5.05;0.537;2.711;
19:18:57 12/06/2024;5.05;0.569;2.873;
19:18:57 12/06/2024;5.06;0.506;2.560;
19:18:58 12/06/2024;5.06;0.513;2.595;
19:18:58 12/06/2024;5.06;0.500;2.530;
19:18:59 12/06/2024;5.06;0.501;2.535;
19:18:59 12/06/2024;5.06;0.510;2.580;
19:19:00 12/06/2024;5.06;0.510;2.580;
19:19:00 12/06/2024;5.06;0.502;2.540;
19:19:01 12/06/2024;5.06;0.502;2.540;
19:19:01 12/06/2024;5.06;0.507;2.565;
19:19:02 12/06/2024;5.06;0.508;2.570;
19:19:02 12/06/2024;5.06;0.511;2.585;
19:19:03 12/06/2024;5.06;0.502;2.540;
19:19:03 12/06/2024;5.05;0.549;2.772;
19:19:04 12/06/2024;5.06;0.503;2.545;
19:19:04 12/06/2024;5.06;0.509;2.575;
19:19:05 12/06/2024;5.06;0.508;2.570;
19:19:05 12/06/2024;5.06;0.507;2.565;
19:19:06 12/06/2024;5.06;0.503;2.545;
19:19:06 12/06/2024;5.06;0.507;2.565;
19:19:07 12/06/2024;5.06;0.504;2.550;
19:19:07 12/06/2024;5.06;0.509;2.575;
19:19:08 12/06/2024;5.06;0.509;2.575;
19:19:08 12/06/2024;5.06;0.508;2.570;
19:19:09 12/06/2024;5.06;0.500;2.530;
19:19:09 12/06/2024;5.06;0.503;2.545;
19:19:10 12/06/2024;5.06;0.509;2.575;
19:19:10 12/06/2024;5.06;0.503;2.545;
19:19:11 12/06/2024;5.06;0.513;2.595;
19:19:11 12/06/2024;5.06;0.505;2.555;
19:19:12 12/06/2024;5.06;0.514;2.600;
19:19:12 12/06/2024;5.06;0.509;2.575;
19:19:13 12/06/2024;5.06;0.503;2.545;
19:19:13 12/06/2024;5.06;0.507;2.565;
19:19:14 12/06/2024;5.06;0.507;2.565;
19:19:14 12/06/2024;5.06;0.510;2.580;
19:19:15 12/06/2024;5.06;0.508;2.570;
19:19:15 12/06/2024;5.06;0.508;2.570;
19:19:16 12/06/2024;5.06;0.508;2.570;
19:19:16 12/06/2024;5.05;0.557;2.812;
19:19:17 12/06/2024;5.06;0.511;2.585;
19:19:17 12/06/2024;5.06;0.513;2.595;
19:19:18 12/06/2024;5.06;0.512;2.590;
19:19:18 12/06/2024;5.06;0.504;2.550;
19:19:19 12/06/2024;5.06;0.508;2.570;
19:19:19 12/06/2024;5.05;0.564;2.848;
19:19:20 12/06/2024;5.06;0.505;2.555;
19:19:20 12/06/2024;5.06;0.500;2.530;
19:19:21 12/06/2024;5.06;0.506;2.560;
19:19:21 12/06/2024;5.06;0.508;2.570;
19:19:22 12/06/2024;5.06;0.509;2.575;
19:19:22 12/06/2024;5.06;0.503;2.545;
19:19:23 12/06/2024;5.06;0.505;2.555;
19:19:23 12/06/2024;5.06;0.516;2.610;
19:19:24 12/06/2024;5.06;0.510;2.580;
19:19:24 12/06/2024;5.06;0.505;2.555;
19:19:25 12/06/2024;5.05;0.608;3.070;
19:19:25 12/06/2024;5.06;0.511;2.585;
19:19:26 12/06/2024;5.06;0.507;2.565;
19:19:26 12/06/2024;5.06;0.504;2.550;
19:19:27 12/06/2024;5.06;0.511;2.585;
19:19:27 12/06/2024;5.06;0.520;2.631;
19:19:28 12/06/2024;5.06;0.525;2.656;
19:19:28 12/06/2024;5.06;0.513;2.595;
19:19:29 12/06/2024;5.06;0.508;2.570;
19:19:29 12/06/2024;5.05;0.599;3.024;
19:19:30 12/06/2024;5.06;0.507;2.565;
19:19:30 12/06/2024;5.06;0.504;2.550;
19:19:31 12/06/2024;5.06;0.510;2.580;
19:19:31 12/06/2024;5.05;0.545;2.752;
19:19:32 12/06/2024;5.06;0.506;2.560;
19:19:32 12/06/2024;5.06;0.503;2.545;
19:19:33 12/06/2024;5.06;0.502;2.540;
19:19:33 12/06/2024;5.06;0.510;2.580;
19:19:34 12/06/2024;5.06;0.508;2.570;
19:19:34 12/06/2024;5.06;0.513;2.595;
19:19:35 12/06/2024;5.06;0.515;2.605;
19:19:35 12/06/2024;5.06;0.507;2.565;
19:19:36 12/06/2024;5.06;0.504;2.550;
19:19:36 12/06/2024;5.06;0.508;2.570;
19:19:37 12/06/2024;5.06;0.498;2.519;
19:19:37 12/06/2024;5.06;0.502;2.540;
19:19:38 12/06/2024;5.06;0.506;2.560;
19:19:38 12/06/2024;5.06;0.504;2.550;
19:19:39 12/06/2024;5.06;0.509;2.575;
19:19:39 12/06/2024;5.06;0.509;2.575;
19:19:40 12/06/2024;5.06;0.504;2.550;
19:19:40 12/06/2024;5.06;0.512;2.590;
19:19:41 12/06/2024;5.06;0.508;2.570;
19:19:41 12/06/2024;5.06;0.506;2.560;
19:19:42 12/06/2024;5.06;0.511;2.585;
19:19:42 12/06/2024;5.06;0.505;2.555;
19:19:43 12/06/2024;5.06;0.509;2.575;
19:19:43 12/06/2024;5.06;0.500;2.530;
19:19:44 12/06/2024;5.06;0.522;2.641;
19:19:44 12/06/2024;5.06;0.503;2.545;
19:19:45 12/06/2024;5.06;0.511;2.585;
19:19:45 12/06/2024;5.06;0.506;2.560;
19:19:46 12/06/2024;5.06;0.501;2.535;
19:19:46 12/06/2024;5.06;0.510;2.580;
19:19:47 12/06/2024;5.06;0.512;2.590;
19:19:47 12/06/2024;5.06;0.532;2.691;
19:19:48 12/06/2024;5.06;0.508;2.570;
19:19:48 12/06/2024;5.06;0.501;2.535;
19:19:49 12/06/2024;5.06;0.508;2.570;
19:19:49 12/06/2024;5.06;0.512;2.590;
19:19:50 12/06/2024;5.06;0.505;2.555;
19:19:50 12/06/2024;5.06;0.506;2.560;
19:19:51 12/06/2024;5.06;0.507;2.565;
19:19:51 12/06/2024;5.06;0.506;2.560;
19:19:52 12/06/2024;5.06;0.502;2.540;
19:19:52 12/06/2024;5.06;0.500;2.530;
19:19:53 12/06/2024;5.06;0.505;2.555;
19:19:53 12/06/2024;5.06;0.506;2.560;
19:19:54 12/06/2024;5.06;0.510;2.580;
19:19:54 12/06/2024;5.06;0.518;2.621;
19:19:55 12/06/2024;5.06;0.504;2.550;
19:19:55 12/06/2024;5.06;0.505;2.555;
19:19:56 12/06/2024;5.06;0.506;2.560;
19:19:56 12/06/2024;5.06;0.508;2.570;
19:19:57 12/06/2024;5.06;0.517;2.616;
19:19:57 12/06/2024;5.06;0.503;2.545;
19:19:58 12/06/2024;5.06;0.505;2.555;
19:19:58 12/06/2024;5.06;0.512;2.590;
19:19:59 12/06/2024;5.06;0.504;2.550;
19:19:59 12/06/2024;5.06;0.508;2.570;
19:20:00 12/06/2024;5.06;0.501;2.535;
19:20:00 12/06/2024;5.06;0.506;2.560;
19:20:01 12/06/2024;5.06;0.506;2.560;
19:20:01 12/06/2024;5.06;0.507;2.565;
19:20:02 12/06/2024;5.06;0.507;2.565;
19:20:02 12/06/2024;5.06;0.519;2.626;
19:20:03 12/06/2024;5.06;0.520;2.631;
19:20:03 12/06/2024;5.06;0.503;2.545;
19:20:04 12/06/2024;5.05;0.604;3.050;
19:20:04 12/06/2024;5.06;0.510;2.580;
19:20:05 12/06/2024;5.06;0.501;2.535;
19:20:05 12/06/2024;5.06;0.506;2.560;
19:20:06 12/06/2024;5.06;0.507;2.565;
19:20:06 12/06/2024;5.06;0.510;2.580;
19:20:07 12/06/2024;5.06;0.511;2.585;
19:20:07 12/06/2024;5.06;0.502;2.540;
19:20:08 12/06/2024;5.06;0.505;2.555;
19:20:08 12/06/2024;5.06;0.508;2.570;
19:20:09 12/06/2024;5.06;0.508;2.570;
19:20:09 12/06/2024;5.06;0.522;2.641;
19:20:10 12/06/2024;5.06;0.502;2.540;
19:20:10 12/06/2024;5.04;0.619;3.119;
19:20:11 12/06/2024;5.06;0.506;2.560;
19:20:11 12/06/2024;5.06;0.505;2.555;
19:20:12 12/06/2024;5.05;0.560;2.828;
19:20:12 12/06/2024;5.06;0.507;2.565;
19:20:13 12/06/2024;5.06;0.507;2.565;
19:20:13 12/06/2024;5.06;0.514;2.600;
19:20:14 12/06/2024;5.06;0.511;2.585;
19:20:14 12/06/2024;5.06;0.505;2.555;
19:20:15 12/06/2024;5.06;0.504;2.550;
19:20:15 12/06/2024;5.06;0.502;2.540;
19:20:16 12/06/2024;5.06;0.510;2.580;
19:20:16 12/06/2024;5.06;0.513;2.595;
19:20:17 12/06/2024;5.06;0.513;2.595;
19:20:17 12/06/2024;5.06;0.507;2.565;
19:20:18 12/06/2024;5.06;0.502;2.540;
19:20:18 12/06/2024;5.06;0.504;2.550;
19:20:19 12/06/2024;5.06;0.508;2.570;
19:20:19 12/06/2024;5.06;0.512;2.590;
19:20:20 12/06/2024;5.06;0.511;2.585;
19:20:20 12/06/2024;5.06;0.508;2.570;
19:20:21 12/06/2024;5.06;0.511;2.585;
19:20:21 12/06/2024;5.05;0.566;2.858;
19:20:22 12/06/2024;5.06;0.506;2.560;
19:20:22 12/06/2024;5.06;0.514;2.600;
19:20:23 12/06/2024;5.06;0.505;2.555;
19:20:23 12/06/2024;5.06;0.507;2.565;
19:20:24 12/06/2024;5.06;0.502;2.540;
19:20:24 12/06/2024;5.06;0.500;2.530;
19:20:25 12/06/2024;5.06;0.515;2.605;
19:20:25 12/06/2024;5.06;0.501;2.535;
19:20:26 12/06/2024;5.06;0.514;2.600;
19:20:26 12/06/2024;5.06;0.504;2.550;
19:20:27 12/06/2024;5.06;0.502;2.540;
19:20:27 12/06/2024;5.06;0.496;2.509;
19:20:28 12/06/2024;5.06;0.511;2.585;
19:20:28 12/06/2024;5.06;0.520;2.631;
19:20:29 12/06/2024;5.06;0.508;2.570;
19:20:29 12/06/2024;5.06;0.505;2.555;
19:20:30 12/06/2024;5.06;0.505;2.555;
19:20:30 12/06/2024;5.06;0.508;2.570;
19:20:31 12/06/2024;5.06;0.509;2.575;
19:20:31 12/06/2024;5.06;0.510;2.580;
19:20:32 12/06/2024;5.06;0.506;2.560;
19:20:32 12/06/2024;5.06;0.500;2.530;
19:20:33 12/06/2024;5.06;0.505;2.555;
19:20:33 12/06/2024;5.06;0.509;2.575;
19:20:34 12/06/2024;5.06;0.500;2.530;
19:20:34 12/06/2024;5.06;0.504;2.550;
19:20:35 12/06/2024;5.06;0.510;2.580;
19:20:35 12/06/2024;5.06;0.511;2.585;
19:20:36 12/06/2024;5.06;0.500;2.530;
19:20:36 12/06/2024;5.06;0.505;2.555;
19:20:37 12/06/2024;5.06;0.506;2.560;
19:20:37 12/06/2024;5.05;0.529;2.671;
19:20:38 12/06/2024;5.06;0.505;2.555;
19:20:38 12/06/2024;5.06;0.501;2.535;
19:20:39 12/06/2024;5.06;0.510;2.580;
19:20:39 12/06/2024;5.06;0.514;2.600;
19:20:40 12/06/2024;5.06;0.506;2.560;
19:20:40 12/06/2024;5.06;0.504;2.550;
19:20:41 12/06/2024;5.06;0.502;2.540;
19:20:41 12/06/2024;5.06;0.512;2.590;
19:20:42 12/06/2024;5.06;0.505;2.555;
19:20:42 12/06/2024;5.06;0.506;2.560;
19:20:43 12/06/2024;5.06;0.503;2.545;
19:20:43 12/06/2024;5.06;0.512;2.590;
19:20:44 12/06/2024;5.06;0.503;2.545;
19:20:44 12/06/2024;5.05;0.558;2.817;
19:20:45 12/06/2024;5.06;0.501;2.535;
19:20:45 12/06/2024;5.06;0.507;2.565;
19:20:46 12/06/2024;5.06;0.502;2.540;
19:20:46 12/06/2024;5.06;0.516;2.610;
19:20:47 12/06/2024;5.06;0.506;2.560;
19:20:47 12/06/2024;5.06;0.507;2.565;
19:20:48 12/06/2024;5.06;0.504;2.550;
19:20:48 12/06/2024;5.06;0.516;2.610;
19:20:49 12/06/2024;5.06;0.513;2.595;
19:20:49 12/06/2024;5.06;0.509;2.575;
19:20:50 12/06/2024;5.05;0.525;2.651;
19:20:50 12/06/2024;5.06;0.504;2.550;
19:20:51 12/06/2024;5.06;0.505;2.555;
19:20:51 12/06/2024;5.06;0.504;2.550;
19:20:52 12/06/2024;5.06;0.509;2.575;
19:20:52 12/06/2024;5.06;0.508;2.570;
19:20:53 12/06/2024;5.06;0.506;2.560;
19:20:53 12/06/2024;5.06;0.502;2.540;
19:20:54 12/06/2024;5.06;0.509;2.575;
19:20:54 12/06/2024;5.06;0.506;2.560;
19:20:55 12/06/2024;5.06;0.511;2.585;
19:20:55 12/06/2024;5.06;0.509;2.575;
19:20:56 12/06/2024;5.06;0.510;2.580;
19:20:56 12/06/2024;5.05;0.555;2.802;
19:20:57 12/06/2024;5.06;0.502;2.540;
19:20:57 12/06/2024;5.06;0.501;2.535;
19:20:58 12/06/2024;5.06;0.506;2.560;
19:20:58 12/06/2024;5.06;0.508;2.570;
19:20:59 12/06/2024;5.06;0.514;2.600;
19:20:59 12/06/2024;5.06;0.499;2.524;
19:21:00 12/06/2024;5.06;0.507;2.565;
19:21:00 12/06/2024;5.06;0.505;2.555;
19:21:01 12/06/2024;5.06;0.511;2.585;
19:21:01 12/06/2024;5.06;0.504;2.550;
19:21:02 12/06/2024;5.06;0.506;2.560;
19:21:02 12/06/2024;5.06;0.514;2.600;
19:21:03 12/06/2024;5.06;0.503;2.545;
19:21:03 12/06/2024;5.06;0.509;2.575;
19:21:04 12/06/2024;5.06;0.503;2.545;
19:21:04 12/06/2024;5.06;0.502;2.540;
19:21:05 12/06/2024;5.06;0.506;2.560;
19:21:05 12/06/2024;5.06;0.509;2.575;
19:21:06 12/06/2024;5.06;0.508;2.570;
19:21:06 12/06/2024;5.06;0.506;2.560;
19:21:07 12/06/2024;5.06;0.505;2.555;
19:21:07 12/06/2024;5.05;0.579;2.923;
19:21:08 12/06/2024;5.06;0.506;2.560;
19:21:08 12/06/2024;5.06;0.510;2.580;
19:21:09 12/06/2024;5.06;0.504;2.550;
19:21:09 12/06/2024;5.06;0.506;2.560;
19:21:10 12/06/2024;5.06;0.512;2.590;
19:21:10 12/06/2024;5.06;0.503;2.545;
19:21:11 12/06/2024;5.06;0.509;2.575;
19:21:11 12/06/2024;5.06;0.503;2.545;
19:21:12 12/06/2024;5.06;0.515;2.605;
19:21:12 12/06/2024;5.05;0.545;2.752;
19:21:13 12/06/2024;5.06;0.512;2.590;
19:21:13 12/06/2024;5.05;0.536;2.706;
19:21:14 12/06/2024;5.06;0.509;2.575;
19:21:14 12/06/2024;5.06;0.507;2.565;
19:21:15 12/06/2024;5.06;0.496;2.509;
19:21:15 12/06/2024;5.06;0.507;2.565;
19:21:16 12/06/2024;5.06;0.508;2.570;
19:21:16 12/06/2024;5.06;0.511;2.585;
19:21:17 12/06/2024;5.06;0.500;2.530;
19:21:17 12/06/2024;5.06;0.501;2.535;
19:21:18 12/06/2024;5.05;0.600;3.030;
19:21:18 12/06/2024;5.06;0.507;2.565;
19:21:19 12/06/2024;5.06;0.503;2.545;
19:21:19 12/06/2024;5.06;0.500;2.530;
19:21:20 12/06/2024;5.06;0.512;2.590;
19:21:20 12/06/2024;5.06;0.505;2.555;
19:21:21 12/06/2024;5.06;0.513;2.595;
19:21:21 12/06/2024;5.06;0.505;2.555;
19:21:22 12/06/2024;5.06;0.510;2.580;
19:21:22 12/06/2024;5.06;0.505;2.555;
19:21:23 12/06/2024;5.06;0.509;2.575;
19:21:23 12/06/2024;5.06;0.508;2.570;
19:21:24 12/06/2024;5.06;0.501;2.535;
19:21:24 12/06/2024;5.05;0.551;2.782;
19:21:25 12/06/2024;5.06;0.533;2.696;
19:21:25 12/06/2024;5.06;0.508;2.570;
19:21:26 12/06/2024;5.06;0.500;2.530;
19:21:26 12/06/2024;5.06;0.506;2.560;
19:21:27 12/06/2024;5.06;0.506;2.560;
19:21:27 12/06/2024;5.06;0.508;2.570;
19:21:28 12/06/2024;5.05;0.595;3.004;
19:21:28 12/06/2024;5.06;0.508;2.570;
19:21:29 12/06/2024;5.05;0.545;2.752;
19:21:29 12/06/2024;5.06;0.504;2.550;
19:21:30 12/06/2024;5.06;0.501;2.535;
19:21:30 12/06/2024;5.06;0.511;2.585;
19:21:31 12/06/2024;5.06;0.505;2.555;
19:21:31 12/06/2024;5.06;0.510;2.580;
19:21:32 12/06/2024;5.06;0.508;2.570;
19:21:32 12/06/2024;5.06;0.505;2.555;
19:21:33 12/06/2024;5.06;0.507;2.565;
19:21:33 12/06/2024;5.06;0.505;2.555;
19:21:34 12/06/2024;5.05;0.581;2.934;
19:21:34 12/06/2024;5.06;0.508;2.570;
19:21:35 12/06/2024;5.06;0.507;2.565;
19:21:35 12/06/2024;5.06;0.515;2.605;
19:21:36 12/06/2024;5.06;0.507;2.565;
19:21:36 12/06/2024;5.05;0.580;2.929;
19:21:37 12/06/2024;5.06;0.509;2.575;
19:21:37 12/06/2024;5.06;0.510;2.580;
19:21:38 12/06/2024;5.06;0.504;2.550;
19:21:38 12/06/2024;5.06;0.511;2.585;
19:21:39 12/06/2024;5.06;0.530;2.681;
19:21:39 12/06/2024;5.06;0.506;2.560;
19:21:40 12/06/2024;5.06;0.513;2.595;
19:21:40 12/06/2024;5.06;0.508;2.570;
19:21:41 12/06/2024;5.06;0.502;2.540;
19:21:41 12/06/2024;5.06;0.512;2.590;
19:21:42 12/06/2024;5.06;0.506;2.560;
19:21:42 12/06/2024;5.06;0.512;2.590;
19:21:43 12/06/2024;5.06;0.505;2.555;
19:21:43 12/06/2024;5.05;0.539;2.721;
19:21:44 12/06/2024;5.06;0.505;2.555;
19:21:44 12/06/2024;5.06;0.515;2.605;
19:21:45 12/06/2024;5.06;0.505;2.555;
19:21:46 12/06/2024;5.06;0.507;2.565;
19:21:46 12/06/2024;5.06;0.506;2.560;
19:21:47 12/06/2024;5.06;0.513;2.595;
19:21:47 12/06/2024;5.06;0.508;2.570;
19:21:48 12/06/2024;5.06;0.503;2.545;
19:21:48 12/06/2024;5.06;0.509;2.575;
19:21:49 12/06/2024;5.06;0.506;2.560;
19:21:49 12/06/2024;5.06;0.503;2.545;
19:21:50 12/06/2024;5.06;0.506;2.560;
19:21:50 12/06/2024;5.06;0.502;2.540;
19:21:51 12/06/2024;5.06;0.508;2.570;
19:21:51 12/06/2024;5.06;0.510;2.580;
19:21:52 12/06/2024;5.06;0.511;2.585;
19:21:52 12/06/2024;5.06;0.501;2.535;
19:21:53 12/06/2024;5.06;0.505;2.555;
19:21:53 12/06/2024;5.06;0.509;2.575;
19:21:54 12/06/2024;5.06;0.505;2.555;
19:21:54 12/06/2024;5.06;0.509;2.575;
19:21:55 12/06/2024;5.06;0.505;2.555;
19:21:55 12/06/2024;5.06;0.501;2.535;
19:21:56 12/06/2024;5.06;0.503;2.545;
19:21:56 12/06/2024;5.06;0.509;2.575;
19:21:57 12/06/2024;5.06;0.510;2.580;
19:21:57 12/06/2024;5.06;0.511;2.585;
19:21:58 12/06/2024;5.06;0.505;2.555;
19:21:58 12/06/2024;5.06;0.508;2.570;
19:21:59 12/06/2024;5.06;0.520;2.631;
19:21:59 12/06/2024;5.06;0.504;2.550;
19:22:00 12/06/2024;5.06;0.504;2.550;
19:22:00 12/06/2024;5.05;0.579;2.923;
19:22:01 12/06/2024;5.06;0.502;2.540;
19:22:01 12/06/2024;5.06;0.514;2.600;
19:22:02 12/06/2024;5.06;0.502;2.540;
19:22:02 12/06/2024;5.06;0.510;2.580;
19:22:03 12/06/2024;5.06;0.496;2.509;
19:22:03 12/06/2024;5.06;0.502;2.540;
19:22:04 12/06/2024;5.06;0.512;2.590;
19:22:04 12/06/2024;5.06;0.505;2.555;
19:22:05 12/06/2024;5.06;0.510;2.580;
19:22:05 12/06/2024;5.06;0.505;2.555;
19:22:06 12/06/2024;5.06;0.511;2.585;
19:22:06 12/06/2024;5.06;0.513;2.595;
19:22:07 12/06/2024;5.06;0.497;2.514;
19:22:07 12/06/2024;5.06;0.507;2.565;
19:22:08 12/06/2024;5.06;0.531;2.686;
19:22:08 12/06/2024;5.06;0.504;2.550;
19:22:09 12/06/2024;5.06;0.532;2.691;
19:22:09 12/06/2024;5.05;0.570;2.878;
19:22:10 12/06/2024;5.06;0.505;2.555;
19:22:10 12/06/2024;5.05;0.553;2.792;
19:22:11 12/06/2024;5.06;0.502;2.540;
19:22:11 12/06/2024;5.06;0.502;2.540;
19:22:12 12/06/2024;5.06;0.502;2.540;
19:22:12 12/06/2024;5.06;0.508;2.570;
19:22:13 12/06/2024;5.06;0.514;2.600;
19:22:13 12/06/2024;5.06;0.508;2.570;
19:22:14 12/06/2024;5.06;0.509;2.575;
19:22:14 12/06/2024;5.06;0.506;2.560;
19:22:15 12/06/2024;5.06;0.507;2.565;
19:22:15 12/06/2024;5.06;0.501;2.535;
19:22:16 12/06/2024;5.06;0.504;2.550;
19:22:16 12/06/2024;5.06;0.503;2.545;
19:22:17 12/06/2024;5.06;0.505;2.555;
19:22:17 12/06/2024;5.06;0.507;2.565;
19:22:18 12/06/2024;5.06;0.507;2.565;
19:22:18 12/06/2024;5.06;0.516;2.610;
19:22:19 12/06/2024;5.06;0.527;2.666;
19:22:19 12/06/2024;5.06;0.506;2.560;
19:22:20 12/06/2024;5.06;0.502;2.540;
19:22:20 12/06/2024;5.06;0.524;2.651;
19:22:21 12/06/2024;5.06;0.509;2.575;
19:22:21 12/06/2024;5.06;0.507;2.565;
19:22:22 12/06/2024;5.06;0.513;2.595;
19:22:22 12/06/2024;5.06;0.505;2.555;
19:22:23 12/06/2024;5.06;0.508;2.570;
19:22:23 12/06/2024;5.06;0.504;2.550;
19:22:24 12/06/2024;5.06;0.513;2.595;
19:22:24 12/06/2024;5.06;0.507;2.565;
19:22:25 12/06/2024;5.05;0.602;3.040;
19:22:25 12/06/2024;5.06;0.508;2.570;
19:22:26 12/06/2024;5.06;0.505;2.555;
19:22:26 12/06/2024;5.06;0.510;2.580;
19:22:27 12/06/2024;5.06;0.508;2.570;
19:22:27 12/06/2024;5.06;0.501;2.535;
19:22:28 12/06/2024;5.06;0.516;2.610;
19:22:28 12/06/2024;5.06;0.501;2.535;
19:22:29 12/06/2024;5.06;0.510;2.580;
19:22:29 12/06/2024;5.06;0.512;2.590;
19:22:30 12/06/2024;5.06;0.502;2.540;
19:22:30 12/06/2024;5.06;0.504;2.550;
19:22:31 12/06/2024;5.06;0.510;2.580;
19:22:31 12/06/2024;5.06;0.510;2.580;
19:22:32 12/06/2024;5.06;0.509;2.575;
19:22:32 12/06/2024;5.06;0.502;2.540;
19:22:33 12/06/2024;5.06;0.512;2.590;
19:22:33 12/06/2024;5.06;0.510;2.580;
19:22:34 12/06/2024;5.06;0.509;2.575;
19:22:34 12/06/2024;5.06;0.503;2.545;
19:22:35 12/06/2024;5.06;0.506;2.560;
19:22:35 12/06/2024;5.06;0.507;2.565;
19:22:36 12/06/2024;5.06;0.506;2.560;
19:22:36 12/06/2024;5.05;0.555;2.802;
19:22:37 12/06/2024;5.06;0.507;2.565;
19:22:37 12/06/2024;5.06;0.509;2.575;
19:22:38 12/06/2024;5.06;0.506;2.560;
19:22:38 12/06/2024;5.06;0.505;2.555;
19:22:39 12/06/2024;5.06;0.510;2.580;
19:22:39 12/06/2024;5.05;0.557;2.812;
19:22:40 12/06/2024;5.06;0.512;2.590;
19:22:40 12/06/2024;5.06;0.508;2.570;
19:22:41 12/06/2024;5.06;0.507;2.565;
19:22:41 12/06/2024;5.06;0.509;2.575;
19:22:42 12/06/2024;5.06;0.503;2.545;
19:22:42 12/06/2024;5.06;0.510;2.580;
19:22:43 12/06/2024;5.06;0.516;2.610;
19:22:43 12/06/2024;5.06;0.505;2.555;
19:22:44 12/06/2024;5.06;0.507;2.565;
19:22:44 12/06/2024;5.06;0.509;2.575;
19:22:45 12/06/2024;5.06;0.501;2.535;
19:22:45 12/06/2024;5.06;0.502;2.540;
19:22:46 12/06/2024;5.06;0.509;2.575;
19:22:46 12/06/2024;5.05;0.564;2.848;
19:22:47 12/06/2024;5.06;0.510;2.580;
19:22:47 12/06/2024;5.06;0.497;2.514;
19:22:48 12/06/2024;5.06;0.515;2.605;
19:22:48 12/06/2024;5.06;0.511;2.585;
19:22:49 12/06/2024;5.06;0.505;2.555;
19:22:49 12/06/2024;5.06;0.512;2.590;
19:22:50 12/06/2024;5.06;0.511;2.585;
19:22:50 12/06/2024;5.06;0.496;2.509;
19:22:51 12/06/2024;5.06;0.508;2.570;
19:22:51 12/06/2024;5.06;0.506;2.560;
19:22:52 12/06/2024;5.05;0.534;2.696;
19:22:52 12/06/2024;5.06;0.504;2.550;
19:22:53 12/06/2024;5.06;0.507;2.565;
19:22:53 12/06/2024;5.06;0.504;2.550;
19:22:54 12/06/2024;5.06;0.514;2.600;
19:22:54 12/06/2024;5.06;0.501;2.535;
19:22:55 12/06/2024;5.06;0.507;2.565;
19:22:55 12/06/2024;5.06;0.505;2.555;
19:22:56 12/06/2024;5.06;0.509;2.575;
19:22:56 12/06/2024;5.05;0.540;2.727;
19:22:57 12/06/2024;5.06;0.500;2.530;
19:22:57 12/06/2024;5.06;0.508;2.570;
19:22:58 12/06/2024;5.06;0.511;2.585;
19:22:58 12/06/2024;5.06;0.513;2.595;
19:22:59 12/06/2024;5.06;0.502;2.540;
19:22:59 12/06/2024;5.05;0.597;3.014;
19:23:00 12/06/2024;5.06;0.507;2.565;
19:23:00 12/06/2024;5.06;0.512;2.590;
19:23:01 12/06/2024;5.05;0.569;2.873;
19:23:01 12/06/2024;5.06;0.502;2.540;
19:23:02 12/06/2024;5.06;0.503;2.545;
19:23:02 12/06/2024;5.06;0.511;2.585;
19:23:03 12/06/2024;5.06;0.505;2.555;
19:23:03 12/06/2024;5.06;0.501;2.535;
19:23:04 12/06/2024;5.05;0.591;2.984;
19:23:04 12/06/2024;5.06;0.511;2.585;
19:23:05 12/06/2024;5.06;0.499;2.524;
19:23:05 12/06/2024;5.06;0.503;2.545;
19:23:06 12/06/2024;5.06;0.505;2.555;
19:23:06 12/06/2024;5.06;0.514;2.600;
19:23:07 12/06/2024;5.05;0.547;2.762;
19:23:07 12/06/2024;5.06;0.509;2.575;
19:23:08 12/06/2024;5.06;0.512;2.590;
19:23:08 12/06/2024;5.06;0.506;2.560;
19:23:09 12/06/2024;5.06;0.508;2.570;
19:23:09 12/06/2024;5.06;0.508;2.570;
19:23:10 12/06/2024;5.06;0.510;2.580;
19:23:10 12/06/2024;5.06;0.507;2.565;
19:23:11 12/06/2024;5.06;0.508;2.570;
19:23:11 12/06/2024;5.06;0.510;2.580;
19:23:12 12/06/2024;5.06;0.507;2.565;
19:23:12 12/06/2024;5.06;0.506;2.560;
19:23:13 12/06/2024;5.06;0.508;2.570;
19:23:13 12/06/2024;5.06;0.510;2.580;
19:23:14 12/06/2024;5.06;0.509;2.575;
19:23:14 12/06/2024;5.06;0.506;2.560;
19:23:15 12/06/2024;5.06;0.503;2.545;
19:23:15 12/06/2024;5.06;0.509;2.575;
19:23:16 12/06/2024;5.06;0.506;2.560;
19:23:16 12/06/2024;5.06;0.506;2.560;
19:23:17 12/06/2024;5.06;0.504;2.550;
19:23:17 12/06/2024;5.06;0.508;2.570;
19:23:18 12/06/2024;5.06;0.506;2.560;
19:23:18 12/06/2024;5.06;0.510;2.580;
19:23:19 12/06/2024;5.06;0.518;2.621;
19:23:19 12/06/2024;5.06;0.509;2.575;
19:23:20 12/06/2024;5.06;0.504;2.550;
19:23:20 12/06/2024;5.05;0.540;2.727;
19:23:21 12/06/2024;5.06;0.501;2.535;
